Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	Activity description	Selected characterisations of conversation type	Transcription conventions used	Sample release inclusion	List of speaker IDs	Number of speakers	Recording date	Recording length	Recording location	Recording period	Year of recording	Inter-speaker relationship	Topics covered	Transcriber	URL	Match-begin corpus position	Match-end corpus position
108	SUNM	erm delicate life is do you know what I mean ? mm and I saw man comi- I 'm I	'm standing	off the the X-ray department I saw this man being pushed up and he 's he 's got sort of	erm_UH delicate_JJ life_NN1 is_VBZ do_VD0 you_PPY know_VVI what_DDQ I_PPIS1 mean_VV0 ?_YQUE mm_UH and_CC I_PPIS1 saw_VVD man_NN1 comi-_FU I_PPIS1 'm_VBM I_PPIS1	'm_VBM standing_VVG	off_II the_AT the_AT X-ray_NN1 department_NN1 I_PPIS1 saw_VVD this_DD1 man_NN1 being_VBG pushed_VVN up_RP and_CC he_PPHS1 's_VHZ he_PPHS1 's_VHZ got_VVN sort_RR21 of_RR22	Friends catching up over coffee.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0558	2	2016-06-24	2:34:00	Family home, Fradley, Lichfield	2016 Q2	2016	Close family, partners, very close friends	Referendum, piano, family, local events, sixth form, car park passes, driving, illness, people from the past, sport, exercise, holidays and baby	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=107	9398482	9398483
109	SUNM	any men yeah they were n't pyjamas yeah actually but you know as close to yeah I thought I 'll	be sat	in the car park for a minute and then yeah oh but yeah he had a great time over there	any_DD men_NN2 yeah_UH they_PPHS2 were_VBDR n't_XX pyjamas_NN2 yeah_UH actually_RR but_CCB you_PPY know_VV0 as_RG close_JJ to_II yeah_UH I_PPIS1 thought_VVD I_PPIS1 'll_VM	be_VBI sat_VVN	in_II the_AT car_NN1 park_NN1 for_IF a_AT1 minute_NNT1 and_CC then_RT yeah_UH oh_UH but_CCB yeah_UH he_PPHS1 had_VHD a_AT1 great_JJ time_NNT1 over_RL21 there_RL22	Friends catching up over coffee.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0558	2	2016-06-24	2:34:00	Family home, Fradley, Lichfield	2016 Q2	2016	Close family, partners, very close friends	Referendum, piano, family, local events, sixth form, car park passes, driving, illness, people from the past, sport, exercise, holidays and baby	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=108	9409731	9409732
110	SVCS	n't it because um because like if if you uh you know if you 're if you 're if you	're sitting	outside someone 's house every single day but I mean it is very gray with area with that sort of	n't_XX it_PPH1 because_CS um_UH because_CS like_RR if_CS if_CS you_PPY uh_UH you_PPY know_VV0 if_CS you_PPY 're_VBR if_CS you_PPY 're_VBR if_CS you_PPY	're_VBR sitting_VVG	outside_II someone_PN1 's_GE house_NN1 every_AT1 single_JJ day_NNT1 but_CCB I_PPIS1 mean_VV0 it_PPH1 is_VBZ very_RG gray_JJ with_IW area_NN1 with_IW that_DD1 sort_NN1 of_IO	Talking while watching TV	Discussing, explaining	Original	Texts within Sample release	S0037 S0115	2	2012-03-01	0:29:06	ANON and ANON’s home, Cambridge	2012 Q1	2012	Close family, partners, very close friends	Music, Twitter, taxation	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=109	9879853	9879854
111	SVNL	all in mine no that was nice mm seeing everybody well you were oh I think you remember --ANONnameM he	was sitting	in here when we were looking at photographs yeah that was --ANONnameM no you were looking at the Bibles yeah	all_DB in_II mine_PPGE no_UH that_DD1 was_VBDZ nice_JJ mm_UH seeing_VVG everybody_PN1 well_RR you_PPY were_VBDR oh_UH I_PPIS1 think_VV0 you_PPY remember_VV0 --ANONnameM_NP1 he_PPHS1	was_VBDZ sitting_VVG	in_II here_RL when_CS we_PPIS2 were_VBDR looking_VVG at_II photographs_NN2 yeah_UH that_DD1 was_VBDZ --ANONnameM_NP1 no_UH you_PPY were_VBDR looking_VVG at_II the_AT Bibles_NN2 yeah_UH	Mother and daughter talking over coffee.	Discussing, explaining, inquiring, complaining, advising, making arangements, apologizing 	Original	Texts within Sample release	S0018 S0019	2	2012-03-12	1:31:13	ANON’s home, Birmingham	2012 Q1	2012	Close family, partners, very close friends	Making plans, sport, driving, weather, money, family, law, work, pets, books	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=110	10074167	10074168
112	SVNL	than you can with a print book it is the position of the head that is critical cos if I	'm sitting	with my head down like that after a while it s- starts to get really uncomfortable hm no I 'm	than_CSN you_PPY can_VM with_IW a_AT1 print_NN1 book_NN1 it_PPH1 is_VBZ the_AT position_NN1 of_IO the_AT head_NN1 that_CST is_VBZ critical_JJ cos_CS if_CS I_PPIS1	'm_VBM sitting_VVG	with_IW my_APPGE head_NN1 down_RP like_II that_DD1 after_II a_AT1 while_NNT1 it_PPH1 s-_FU starts_VVZ to_TO get_VVI really_RR uncomfortable_JJ hm_UH no_UH I_PPIS1 'm_VBM	Mother and daughter talking over coffee.	Discussing, explaining, inquiring, complaining, advising, making arangements, apologizing 	Original	Texts within Sample release	S0018 S0019	2	2012-03-12	1:31:13	ANON’s home, Birmingham	2012 Q1	2012	Close family, partners, very close friends	Making plans, sport, driving, weather, money, family, law, work, pets, books	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=111	10078820	10078821
113	SVP4	was it was the first game virtually the first game of last season you were running back cos --ANONnameM --ANONnameM	was stood	beside me --ANONnameM had joined the the team oh really ? yeah I mean it 's all gon na be	was_VBDZ it_PPH1 was_VBDZ the_AT first_MD game_NN1 virtually_RR the_AT first_MD game_NN1 of_IO last_MD season_NNT1 you_PPY were_VBDR running_VVG back_RP cos_CS --ANONnameM_NP1 --ANONnameM_NP1	was_VBDZ stood_VVN	beside_II me_PPIO1 --ANONnameM_NP1 had_VHD joined_VVN the_AT the_AT team_NN1 oh_UH really_RR ?_YQUE yeah_UH I_PPIS1 mean_VV0 it_PPH1 's_VBZ all_DB gon_VVGK na_TO be_VBI	Family chatting about teenage boys lives.	Discussing, explaining, anecdote telling, 	Revised	Texts not in Sample release	S0517 S0570 S0571 S0572	4	2016-05-06	0:53:00	Family home, Fradley, Lichfield	2016 Q2	2016	Close family, partners, very close friends	Gap year, tennis, football.	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=112	10091720	10091721
114	SW98	they came to visit me in Japan and I would come home from work and my mum and dad would	be sitting	there and my dad would be going do n't tell her do n't tell her And I 'm like do	they_PPHS2 came_VVD to_TO visit_VVI me_PPIO1 in_II Japan_NP1 and_CC I_PPIS1 would_VM come_VVI home_RL from_II work_NN1 and_CC my_APPGE mum_NN1 and_CC dad_NN1 would_VM	be_VBI sitting_VVG	there_RL and_CC my_APPGE dad_NN1 would_VM be_VBI going_VVG do_VD0 n't_XX tell_VVI her_PPHO1 do_VD0 n't_XX tell_VVI her_PPHO1 And_CC I_PPIS1 'm_VBM like_RR do_VD0	Friends catching up while having a coffee.	Discussing, inquiring, complaining, advising	Original	Texts within Sample release	S0002 S0018	2	2012-03-14	1:02:30	A university café,  Birmingham 	2012 Q1	2012	Friends, wider family circle	Rented accommodation, travel, studying, driving, working abroad, buying a house	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=113	10327687	10327688
115	SW98	that 's true actually yeah I 've actually got a Groupon voucher six three lessons for six quid which has	been sitting	on my table for ages I should probably just phone them up and use it yeah you see I was	that_DD1 's_VBZ true_JJ actually_RR yeah_UH I_PPIS1 've_VH0 actually_RR got_VVN a_AT1 Groupon_NN1 voucher_NN1 six_MC three_MC lessons_NN2 for_IF six_MC quid_NN which_DDQ has_VHZ	been_VBN sitting_VVG	on_II my_APPGE table_NN1 for_IF ages_NN2 I_PPIS1 should_VM probably_RR just_RR phone_VVI them_PPHO2 up_RP and_CC use_VV0 it_PPH1 yeah_UH you_PPY see_VV0 I_PPIS1 was_VBDZ	Friends catching up while having a coffee.	Discussing, inquiring, complaining, advising	Original	Texts within Sample release	S0002 S0018	2	2012-03-14	1:02:30	A university café,  Birmingham 	2012 Q1	2012	Friends, wider family circle	Rented accommodation, travel, studying, driving, working abroad, buying a house	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=114	10332998	10332999
116	SWMV	's uh it 's pretty cool like but the thing the funny another thing about it is like if you	're sitting	round the hotplate so there 's there 's there 's probably about eight seats round the square hotplate yeah I	's_VBZ uh_UH it_PPH1 's_VBZ pretty_RG cool_JJ like_RR but_CCB the_AT thing_NN1 the_AT funny_JJ another_DD1 thing_NN1 about_II it_PPH1 is_VBZ like_RR if_CS you_PPY	're_VBR sitting_VVG	round_II the_AT hotplate_NN1 so_RR there_EX 's_VBZ there_EX 's_VBZ there_EX 's_VBZ probably_RR about_RG eight_MC seats_NN2 round_II the_AT square_JJ hotplate_NN1 yeah_UH I_PPIS1	Crisps, James Bond, weddings, Indian food, cities, Newcastle, 	Discussing, explaining, anecdote telling	Original	Texts within Sample release	S0037 S0115	2	2012-02-01	0:40:27	A pub, Cambridge	2012 Q1	2012	Close family, partners, very close friends	Crisps, James Bond, weddings, Indian food, cities, Newcastle, 	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=115	10408611	10408612
117	SWTX	did I have yesterday ? I had year eight yesterday oh I du n no trying to think where they	were sitting	anyway --UNCLEARWORD well I do n't need to work can get benefits oh god mm yeah okay I do n't	did_VDD I_PPIS1 have_VHI yesterday_RT ?_YQUE I_PPIS1 had_VHD year_NNT1 eight_MC yesterday_RT oh_UH I_PPIS1 du_VD0 n_XX no_VVI trying_VVG to_TO think_VVI where_RRQ they_PPHS2	were_VBDR sitting_VVG	anyway_RR --UNCLEARWORD_FU well_RR I_PPIS1 do_VD0 n't_XX need_VVI to_II work_NN1 can_VM get_VVI benefits_NN2 oh_UH god_NN1 mm_UH yeah_UH okay_RR I_PPIS1 do_VD0 n't_XX	A need to talk	Discussing, explaining	Revised	Texts not in Sample release	S0012 S0013 S0152	3	2015-03-25	1:42:07	Speakers' home	2015 Q1	2015	Close family, partners, very close friends	School, relationships, sleeplessness, loss of enthusiasm, selling house, loans	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=116	10453442	10453443
118	SWTX	cost millions these academies do n't they ? you know this high school here 's another one this high school	is sitting	on one point three million in the bank really ? and they 're happy to make people redundant what ?	cost_VV0 millions_NNO2 these_DD2 academies_NN2 do_VD0 n't_XX they_PPHS2 ?_YQUE you_PPY know_VV0 this_DD1 high_JJ school_NN1 here_RL 's_VBZ another_DD1 one_PN1 this_DD1 high_JJ school_NN1	is_VBZ sitting_VVG	on_II one_MC1 point_NN1 three_MC million_NNO in_II the_AT bank_NN1 really_RR ?_YQUE and_CC they_PPHS2 're_VBR happy_JJ to_TO make_VVI people_NN redundant_JJ what_DDQ ?_YQUE	A need to talk	Discussing, explaining	Revised	Texts not in Sample release	S0012 S0013 S0152	3	2015-03-25	1:42:07	Speakers' home	2015 Q1	2015	Close family, partners, very close friends	School, relationships, sleeplessness, loss of enthusiasm, selling house, loans	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=117	10454622	10454623
119	SWTX	? you 're not supposed to be making a profit in education no mm but sitting on one poin- they	're sitting	on one point three million well how come how do they make ? well they get allocated so much money	?_YQUE you_PPY 're_VBR not_XX supposed_JJ to_TO be_VBI making_VVG a_AT1 profit_NN1 in_II education_NN1 no_UH mm_UH but_CCB sitting_VVG on_II one_PN1 poin-_FU they_PPHS2	're_VBR sitting_VVG	on_II one_MC1 point_NN1 three_MC million_NNO well_RR how_RRQ come_VVN how_RRQ do_VD0 they_PPHS2 make_VVI ?_YQUE well_RR they_PPHS2 get_VV0 allocated_VVN so_RG much_DA1 money_NN1	A need to talk	Discussing, explaining	Revised	Texts not in Sample release	S0012 S0013 S0152	3	2015-03-25	1:42:07	Speakers' home	2015 Q1	2015	Close family, partners, very close friends	School, relationships, sleeplessness, loss of enthusiasm, selling house, loans	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=118	10454669	10454670
120	SYEF	had it in half an hour 's time anyway so and then he might have another one probably when we	're sitting	down to our tea but we can always work around that where do you get this from this dummy clip	had_VHN it_PPH1 in_II half_DB an_AT1 hour_NNT1 's_GE time_NNT1 anyway_RR so_RR and_CC then_RT he_PPHS1 might_VM have_VHI another_DD1 one_PN1 probably_RR when_CS we_PPIS2	're_VBR sitting_VVG	down_RP to_II our_APPGE tea_NN1 but_CCB we_PPIS2 can_VM always_RR work_VVI around_II that_DD1 where_RRQ do_VD0 you_PPY get_VVI this_DD1 from_II this_DD1 dummy_JJ clip_NN1	Mother and daughter talking about their plans for the week.	Discussing, inquiring, complaining, requesting	Revised	Texts not in Sample release	S0525 S0615	2	2016-01-31	0:45:01	ANON’s home, Lichfield	2016 Q1	2016	Close family, partners, very close friends	Plans for the week, baby - (nursery), family, television. 	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=119	10963705	10963706
121	SYJK	it 's not very er taxing I mean er no it is n't very taxing it 's boring because you	're standing	around you 've got ta --UNCLEARWORD --UNCLEARWORD is n't very taxing so well it wo n't be taxing do do	it_PPH1 's_VBZ not_XX very_RG er_UH taxing_JJ I_PPIS1 mean_VV0 er_UH no_UH it_PPH1 is_VBZ n't_XX very_RG taxing_JJ it_PPH1 's_VBZ boring_JJ because_CS you_PPY	're_VBR standing_VVG	around_II you_PPY 've_VH0 got_VVI ta_AT1 --UNCLEARWORD_FU --UNCLEARWORD_FU is_VBZ n't_XX very_RG taxing_JJ so_RR well_RR it_PPH1 wo_VM n't_XX be_VBI taxing_VVG do_VD0 do_VD0	Husband and wife chatting over evening meal.	Discussing, explaining, Inquiring, complaining, Announcing, making arrangements	Revised	Texts not in Sample release	S0525 S0622	2	2016-02-11	1:00:04	ANON’s home, Lichfield	2016 Q1	2016	Close family, partners, very close friends	Work and up coming skiing holiday	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=120	11021945	11021946
122	SYJK	and stay till six he 's gon na pay you all day right okay even though quite often you 'll	be sitting	around with a flask of coffee waiting for a wagon to turn up mm I bet before you know it	and_CC stay_VV0 till_II six_MC he_PPHS1 's_VBZ gon_VVGK na_TO pay_VVI you_PPY all_DB day_NNT1 right_RR okay_RR even_CS21 though_CS22 quite_RG often_RR you_PPY 'll_VM	be_VBI sitting_VVG	around_RP with_IW a_AT1 flask_NN1 of_IO coffee_NN1 waiting_VVG for_IF a_AT1 wagon_NN1 to_TO turn_VVI up_RP mm_UH I_PPIS1 bet_VV0 before_CS you_PPY know_VV0 it_PPH1	Husband and wife chatting over evening meal.	Discussing, explaining, Inquiring, complaining, Announcing, making arrangements	Revised	Texts not in Sample release	S0525 S0622	2	2016-02-11	1:00:04	ANON’s home, Lichfield	2016 Q1	2016	Close family, partners, very close friends	Work and up coming skiing holiday	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=121	11023702	11023703
123	SZJ7	can pick it up and er it 's it is nice it 's a nice little pony little Shetland I	'm sat	that 's three days old so it 's five days old now yeah when that was jumping erm --UNCLEARWORD it	can_VM pick_VVI it_PPH1 up_RP and_CC er_UH it_PPH1 's_VBZ it_PPH1 is_VBZ nice_JJ it_PPH1 's_VBZ a_AT1 nice_JJ little_JJ pony_NN1 little_JJ Shetland_NP1 I_PPIS1	'm_VBM sat_VVN	that_DD1 's_VBZ three_MC days_NNT2 old_JJ so_RR it_PPH1 's_VBZ five_MC days_NNT2 old_JJ now_RT yeah_UH when_CS that_DD1 was_VBDZ jumping_VVG erm_UH --UNCLEARWORD_FU it_PPH1	Chat over a cup of tea	Discussing, explaining, Inquiring, Complaining	Revised	Texts not in Sample release	S0012 S0013 S0152	3	2015-05-06	1:31:16	Freelancer's home	2015 Q2	2015	Close family, partners, very close friends	managing hostels, photo's, friends in hospital, cars, science, school, engineering, hardworking parents and their shops, abattoirs, food	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=122	11251883	11251884
124	SZVB	know ? because he was asleep oh you 're joking --UNCLEARWORD these old people in the office oh no I	'm sat	here and he 's sat you need to run a care home so you can change the sign on the	know_VVI ?_YQUE because_CS he_PPHS1 was_VBDZ asleep_JJ oh_UH you_PPY 're_VBR joking_VVG --UNCLEARWORD_FU these_DD2 old_JJ people_NN in_II the_AT office_NN1 oh_UH no_UH I_PPIS1	'm_VBM sat_VVN	here_RL and_CC he_PPHS1 's_VHZ sat_VVN you_PPY need_VV0 to_TO run_VVI a_AT1 care_NN1 home_RL so_CS you_PPY can_VM change_VVI the_AT sign_NN1 on_II the_AT	Sisters talking about their family (new baby due) and friends.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0525	2	2015-11-02	1:00:31	(ANON’s home, Fradley, Staffs)	2015 Q4	2015	Close family, partners, very close friends	Babies, family, friends	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=123	11392643	11392644
125	SZVB	you can change the sign on the door there I know right onto me right --ANONnameN care home but he	was sat	right so he had his laptop in front of him where was he an- --ANONnameM ? where --ANONnameM used to	you_PPY can_VM change_VVI the_AT sign_NN1 on_II the_AT door_NN1 there_RL I_PPIS1 know_VV0 right_RR onto_II me_PPIO1 right_RR --ANONnameN_NP1 care_NN1 home_RL but_CCB he_PPHS1	was_VBDZ sat_VVN	right_RR so_CS he_PPHS1 had_VHD his_APPGE laptop_NN1 in_II31 front_II32 of_II33 him_PPHO1 where_RRQ was_VBDZ he_PPHS1 an-_FU --ANONnameM_NP1 ?_YQUE where_CS --ANONnameM_NP1 used_VMK to_TO	Sisters talking about their family (new baby due) and friends.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0525	2	2015-11-02	1:00:31	(ANON’s home, Fradley, Staffs)	2015 Q4	2015	Close family, partners, very close friends	Babies, family, friends	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=124	11392678	11392679
