Token.ID	Number.of.hit	Text.ID	Context.before	Query.item	Context.after	Tagged.context.before	Tagged.query.item	Tagged.context.after	Activity.description	Selected.characterisations.of.conversation.type	Transcription.conventions.used	Sample.release.inclusion	List.of.speaker.IDs	Number.of.speakers	Recording.date	Recording.length	Recording.location	Recording.period	Year.of.recording	Inter.speaker.relationship	Topics.covered	Transcriber	URL	Match.begin.corpus.position	Match.end.corpus.position	region3	gender	region	variant	text	subj.person	check
307	94	SDHU	everything and it was great if you were cooking mm people could be sitting at the table and you could	be sitting	at the table and you could put the food on the counter yep yep yep yep and everything but the	everything_PN1 and_CC it_PPH1 was_VBDZ great_JJ if_CS you_PPY were_VBDR cooking_VVG mm_UH people_NN could_VM be_VBI sitting_VVG at_II the_AT table_NN1 and_CC you_PPY could_VM	be_VBI sitting_VVG	at_II the_AT table_NN1 and_CC you_PPY could_VM put_VVI the_AT food_NN1 on_II the_AT counter_NN1 yep_UH yep_UH yep_UH yep_UH and_CC everything_PN1 but_II the_AT	Conversation over breakfast	"Discussing, anecdote telling "	Revised	Texts not in Sample release	S0238 S0242	2	11/09/2014	00:52:48	"My dining room, Bradford"	2014 Q3	2014	"Friends, wider family circle"	"scruffy clothes, breakfast, fruit farms, deserted medieval villages, roadworks, jam, coffee, growing herbs, old people, junk mail, phones, selling ANON's old house"	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=93	4586379	4586380	North	female	Yorkshire	ing	could be sitting at the table and you could	2	
398	50	S539	boss always has he 's always got is Ipad and his phone when he 's in meetings and you could	be sitting	even in a one on one or like mm wi- with the three of us here now and he 's	boss_NN1 always_RR has_VHZ he_PPHS1 's_VHZ always_RR got_VVN is_VBZ Ipad_NP1 and_CC his_APPGE phone_NN1 when_CS he_PPHS1 's_VBZ in_II meetings_NN2 and_CC you_PPY could_VM	be_VBI sitting_VVG	even_RR in_II a_AT1 one_MC1 on_II one_MC1 or_CC like_RR mm_UH wi-_FU with_IW the_AT three_MC of_IO us_PPIO2 here_RL now_RT and_CC he_PPHS1 's_VBZ	Talking at Book Club	"Discussing, explaining, inquiring, anecdote telling"	Revised	Texts not in Sample release	S0255 S0257 S0258	3	11/09/2014	00:30:57	Speaker's house	2014 Q3	2014	"Close family, partners, very close friends"	"Languages, GCSE course choices, mobile phones, fond memories of Dads/Granddads, books/films/TV."	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=49	1222386	1222387	South	female	EasternE	ing	could be sitting even in a one on one	2	
361	1	S23A	really so and then mm kinda I could be so mean in that situation so I could move you could	be sitting	there and just chuckling every now --UNCLEARWORD make them really paranoid yeah at u- one of the obstacle races that	really_RR so_RR and_CC then_RT mm_UH kinda_RR I_PPIS1 could_VM be_VBI so_RG mean_JJ in_II that_DD1 situation_NN1 so_RR I_PPIS1 could_VM move_VVI you_PPY could_VM	be_VBI sitting_VVG	there_RL and_CC just_RR chuckling_VVG every_AT1 now_RT --UNCLEARWORD_FU make_VV0 them_PPHO2 really_RR paranoid_JJ yeah_UH at_II u-_FU one_MC1 of_IO the_AT obstacle_NN1 races_NN2 that_CST	Catching up with family over food and presents	"Discussing, explaining, anecdote telling"	Revised	Texts not in Sample release	S0021 S0032 S0094 S0095	4	27/12/2014	01:50:43	Speakers' home	2014 Q4	2014	"Close family, partners, very close friends"	"Computer programming, food, wine, temperature, saunas, opening presents"	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=0	5410	5411	South	male	SouthW	ing	could be sitting there and just chuckling every now	2	
439	103	S6ZU	early and the woman ai n't there who 's supposed to see you mm then you 're s- you could	be sitting	there for an hour mm busy doing something else well probably gone on holiday or jacked her job in cos	early_RR and_CC the_AT woman_NN1 ai_FU n't_XX there_RL who_PNQS 's_VBZ supposed_JJ to_TO see_VVI you_PPY mm_UH then_RT you_PPY 're_VBR s-_FU you_PPY could_VM	be_VBI sitting_VVG	there_RL for_IF an_AT1 hour_NNT1 mm_UH busy_VV0 doing_VDG something_PN1 else_RR well_RR probably_RR gone_VVN on_II holiday_NN1 or_CC jacked_VVD her_APPGE job_NN1 in_RP cos_CS	A brother sharing his personal problems and daily complaints	"Discussing, explaining, complaining, advising, anecdote telling"	Revised	Texts within Sample release	S0198 S0231	2	19/08/2014	00:36:31	"ANON's parent's home, Kent"	2014 Q3	2014	"Close family, partners, very close friends"	"Recording conversations, taking trains, day trips with children, eBay orders, confrontations, mistaking race, job seekers allowance, claiming benefits, others spending their inheritance, children growing up, social behaviour, gas and electricity costs, cooking on a George foreman."	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=102	2062832	2062833	South	male	NA	ing	could be sitting there for an hour mm busy	2	
544	228	SFG3	you do n't know anything about these people that 's true you do n't know anything about them they could	be sitting	there sad lonely I 'd be like oh god here we go my heart 's really going out to these	you_PPY do_VD0 n't_XX know_VVI anything_PN1 about_II these_DD2 people_NN that_DD1 's_VBZ true_JJ you_PPY do_VD0 n't_XX know_VVI anything_PN1 about_II them_PPHO2 they_PPHS2 could_VM	be_VBI sitting_VVG	there_RL sad_JJ lonely_JJ I_PPIS1 'd_VM be_VBI like_RR oh_UH god_NN1 here_RL we_PPIS2 go_VV0 my_APPGE heart_NN1 's_VBZ really_RR going_VVG out_RP to_II these_DD2	Dinner with an old friend	"Discussing, explaining, inquiring, complaining, anecdote telling"	Revised	Texts within Sample release	S0262 S0334	2	03/11/2014	01:37:00	CafÃ© in Cambridge	2014 Q4	2014	"Friends, wider family circle"	"Catching up with an old friend, IVF, single parenthood, how people use social media, the benefits of yoga, writing a book, change of career and lifestyle, social media"	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=227	5221949	5221950	South	female	NA	ing	could be sitting there sad lonely I 'd be	3	
700	428	SYTD	bitch no she 's just not there so I 'm like well I 'll get these because otherwise you could	be standing	there for hours yeah and it 's not like she 's tight you need to be she 's not a	bitch_NN1 no_UH she_PPHS1 's_VBZ just_RR not_XX there_RL so_RR I_PPIS1 'm_VBM like_RR well_JJ I_PPIS1 'll_VM get_VVI these_DD2 because_CS otherwise_RR you_PPY could_VM	be_VBI standing_VVG	there_RL for_IF hours_NNT2 yeah_UH and_CC it_PPH1 's_VBZ not_XX like_RR she_PPHS1 's_VBZ tight_JJ you_PPY need_VV0 to_TO be_VBI she_PPHS1 's_VBZ not_XX a_AT1	Friends chatting 	"Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements "	Original	Texts within Sample release	S0084 S0135	2	05/04/2012	01:08:52	"ANONâ€™s house, Cambridge"	2012 Q2	2012	"Friends, wider family circle"	The future	T03	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=427	11042821	11042822	South	female	NA	ing	could be standing there for hours yeah and it	2	
73	113	SJBX	conversations oh no I no no no I disagree mm very nice though in n it ? cos I could	be stood	up there and you two could be whispering about me you collecting them there are you ? you collecting them	conversations_NN2 oh_UH no_UH I_PPIS1 no_UH no_UH no_UH I_PPIS1 disagree_VV0 mm_UH very_RG nice_JJ though_RR in_VBZ n_XX it_PPH1 ?_YQUE cos_CS I_PPIS1 could_VM	be_VBI stood_VVN	up_RP there_RL and_CC you_PPY two_MC could_VM be_VBI whispering_VVG about_II me_PPIO1 you_PPY collecting_VVG them_PPHO2 there_RL are_VBR you_PPY ?_YQUE you_PPY collecting_VVG them_PPHO2	Family discussing â€œwould you ratherâ€ game at the table around Christmas dinner.	"Discussing, explaining, inquiring, complaining, anouncing, telling jokes"	Revised	Texts not in Sample release	S0543 S0561 S0563 S0564 S0565 S0566 S0568 S0569 S0691	9	25/12/2015	01:04:17	"In a small town, in speaker 8 and 9â€™s house."	2015 Q4	2015	"Close family, partners, very close friends"	"Would you rather, random scenarios, mundane actions and activities"	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=112	6110317	6110318	North	female	NorthW	ed	could be stood up there and you two could	1	
228	380	SUVL	it 's quite painful to swallow but it 's nice being here because if I was n't here I 'd	be sat	at home by myself --UNCLEARWORD and --UNCLEARWORD oh okay fifty-two ? yeah okay yeah okay we were getting kind of	it_PPH1 's_VBZ quite_RG painful_JJ to_TO swallow_VVI but_CCB it_PPH1 's_VBZ nice_JJ being_VBG here_RL because_CS if_CS I_PPIS1 was_VBDZ n't_XX here_RL I_PPIS1 'd_VM	be_VBI sat_VVN	at_II home_NN1 by_II myself_PPX1 --UNCLEARWORD_FU and_CC --UNCLEARWORD_FU oh_UH okay_RR fifty-two_MC ?_YQUE yeah_UH okay_RR yeah_UH okay_RR we_PPIS2 were_VBDR getting_VVG kind_NN1 of_IO	Friends gathering for Christmas talking about university and general life. 	"Discussing, explaining, inquiring, complaining, advising, telling jokes"	Revised	Texts not in Sample release	S0592 S0596 S0597 S0598 S0599	5	18/12/2015	02:00:00	"ANONâ€™s house, Surrey"	2015 Q4	2015	"Friends, wider family circle"	"University, work, apprenticeships, illness, Christmas, strange presents, friends, family, food, youtube videos, celebrities. "	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=379	9484357	9484358	South	female	SouthE	ed	'd be sat at home by myself --UNCLEARWORD and	1	
202	261	SJ5D	yeah yeah I imagine another ayi would be horrible we 'd get home and like oh oh yeah she 'd	be sat	down and snoring yeah yeah no I 'm really happy with her so so it sounds like she 's happy	yeah_UH yeah_UH I_PPIS1 imagine_VV0 another_DD1 ayi_NNU would_VM be_VBI horrible_JJ we_PPIS2 'd_VM get_VVI home_RL and_CC like_RR oh_UH oh_UH yeah_UH she_PPHS1 'd_VM	be_VBI sat_VVN	down_RP and_CC snoring_VVG yeah_UH yeah_UH no_UH I_PPIS1 'm_VBM really_RR happy_JJ with_IW her_PPHO1 so_RR so_RR it_PPH1 sounds_VVZ like_CS she_PPHS1 's_VBZ happy_JJ	couple walk home from work	"Discussing, explaining, making arrangements"	Revised	Texts within Sample release	S0024 S0144	2	09/10/2014	00:18:37	"walking to speakers' home, China"	2014 Q4	2014	"Close family, partners, very close friends"	"work, shopping"	T18	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=260	6017851	6017852	South	male	NA	ed	'd be sat down and snoring yeah yeah no	3	
165	58	S5B6	you 've got to teach students of all abilities yeah and I remember at English masters every year we 'd	be sat	in kind of rows and erm each row was of a certain ability and you you 're all set different	you_PPY 've_VH0 got_VVN to_TO teach_VVI students_NN2 of_IO all_DB abilities_NN2 yeah_UH and_CC I_PPIS1 remember_VV0 at_II English_JJ masters_NN2 every_AT1 year_NNT1 we_PPIS2 'd_VM	be_VBI sat_VVN	in_II kind_NN1 of_IO rows_NN2 and_CC erm_UH each_DD1 row_NN1 was_VBDZ of_IO a_AT1 certain_JJ ability_NN1 and_CC you_PPY you_PPY 're_VBR all_DB set_VVN different_JJ	Talking about raising children	"Discussing, explaining, complaining, advising, requesting, anecdote telling"	Revised	Texts not in Sample release	S0198 S0230 S0232	3	10/09/2014	00:30:50	"Familyhome, Kent"	2014 Q3	2014	"Close family, partners, very close friends"	"Parenting, Korean approach to parenting, school systems, buying gifts for children, Facebay, furnishing houses, trains, school trips, cooking, work shifts."	T18	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=57	1333021	1333022	South	female	SouthE	ed	'd be sat in kind of rows and erm	1	
24	38	S776	--UNCLEARWORD it 's probably worked out better for you because usually we would n't be able to talk we 'd	be sat	in the cinema and you 'd also have to pay for the cinema oh yeah yeah it 's been a	--UNCLEARWORD_FU it_PPH1 's_VBZ probably_RR worked_VVN out_RP better_RRR for_IF you_PPY because_CS usually_RR we_PPIS2 would_VM n't_XX be_VBI able_JK to_TO talk_VVI we_PPIS2 'd_VM	be_VBI sat_VVN	in_II the_AT cinema_NN1 and_CC you_PPY 'd_VM also_RR have_VHI to_TO pay_VVI for_IF the_AT cinema_NN1 oh_UH yeah_UH yeah_UH it_PPH1 's_VHZ been_VBN a_AT1	"Family talk during a car journey to mother care (shop)/ in the shop/ going home from the shop, "	"Discussing., explaining, making arrangements, telling jokes"	Revised	Texts not in Sample release	S0421 S0422 S0423	3	29/05/2015	01:03:24	A car journey from a shop in Preston to another shop in Preston	2015 Q2	2015	"Close family, partners, very close friends"	"Directions, shopping, travelling, moving house process/survey done on the house, renovation of areas, childhood, blankets/ other products in the shop, babies/ pregnancy, drinking water, college, youth, films/ cinema, jobs, degrees, university, drugs, different areas, traffic, "	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=37	2120303	2120304	North	female	NorthW	ed	'd be sat in the cinema and you 'd	1	
94	143	SMME	K- --ANONnameF used to start at ten and it was a running joke she 'd turn up and I 'd	be sat	there my clothes from the night before there 's like three thousand people do you know what I mean ?	K-_FU --ANONnameF_NP1 used_VMK to_TO start_VVI at_II ten_MC and_CC it_PPH1 was_VBDZ a_AT1 running_JJ joke_NN1 she_PPHS1 'd_VM turn_VVI up_RP and_CC I_PPIS1 'd_VM	be_VBI sat_VVN	there_RL my_APPGE clothes_NN2 from_II the_AT night_NNT1 before_CS there_EX 's_VBZ like_II three_MC thousand_NNO people_NN do_VD0 you_PPY know_VVI what_DDQ I_PPIS1 mean_VV0 ?_YQUE	"Friends drinking wine together discussing work, plans for the weekends, diets, living arrangements. "	"Discussing, explaining, inquiring, complaining, anecdote telling, making arrangements "	Original	Texts within Sample release	S0041 S0046 S0084	3	09/02/2012	01:25:06	"ANONâ€™s home, Cambridge"	2012 Q1	2012	"Friends, wider family circle"	"Work, plans for the weekends, diets, living arrangements"	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=142	7263890	7263891	North	female	Yorkshire	ed	'd be sat there my clothes from the night	1	
618	328	SPTQ	erm for four pound thirty-six and why not ? well I think it 's the type of people they 'd	be sitting	amongst I mean they really do n't you think so ? no no so you do n't think they 're	erm_UH for_IF four_MC pound_NN1 thirty-six_MC and_CC why_RRQ not_XX ?_YQUE well_RR I_PPIS1 think_VV0 it_PPH1 's_VBZ the_AT type_NN1 of_IO people_NN they_PPHS2 'd_VM	be_VBI sitting_VVG	amongst_II I_PPIS1 mean_VV0 they_PPHS2 really_RR do_VD0 n't_XX you_PPY think_VVI so_RR ?_YQUE no_UH no_UH so_RR you_PPY do_VD0 n't_XX think_VVI they_PPHS2 're_VBR	"Friends talking about news, personal situation"	"Discussing, explaining, inquiring, anecdote telling"	Revised	Texts within Sample release	S0281 S0355	2	18/01/2015	00:28:38	"Restaurant, Brighton"	2015 Q1	2015	"Friends, wider family circle"	"health, Green Party, jobs, boot sales, relationships."	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=327	8181116	8181117	South	male	NA	ing	'd be sitting amongst I mean they really do	3	
322	138	SM6B	on and you spend hours just being like and then you know you 'd be looking at someone who 'd	be sitting	down on a chair with their legs crossed and you 'd be like the leg of the chair with the	on_RP and_CC you_PPY spend_VV0 hours_NNT2 just_RR being_VBG like_RR and_CC then_RT you_PPY know_VV0 you_PPY 'd_VM be_VBI looking_VVG at_II someone_PN1 who_PNQS 'd_VM	be_VBI sitting_VVG	down_RP on_II a_AT1 chair_NN1 with_IW their_APPGE legs_NN2 crossed_VVN and_CC you_PPY 'd_VM be_VBI like_II the_AT leg_NN1 of_IO the_AT chair_NN1 with_IW the_AT		"Discussing, explaining, inquiring, complaining, anecdote telling, making arrangements, telling jokes"	Original	Texts within Sample release	S0058 S0179	2	08/03/2012	01:33:53	"Bella Italia restaurant, Cambridge"	2012 Q1	2012	"Close family, partners, very close friends"	"Food, gyms, work, cars, friends, graduate jobs, literature, drugs, TV and film, gender discrimination, babies"	T03	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=137	7051255	7051256	North	female	NorthE	ing	'd be sitting down on a chair with their	3	
277	4	S2UT	two pairs rather than a four if you see what I mean mm well I did n't think I 'd	be sitting	here in this sunshine no this morning well I 'm rel- relieved it 's given me that 's those are	two_MC pairs_NN2 rather_II21 than_II22 a_AT1 four_MC if_CS you_PPY see_VV0 what_DDQ I_PPIS1 mean_VV0 mm_UH well_RR I_PPIS1 did_VDD n't_XX think_VVI I_PPIS1 'd_VM	be_VBI sitting_VVG	here_RL in_II this_DD1 sunshine_NN1 no_UH this_DD1 morning_NNT1 well_RR I_PPIS1 'm_VBM rel-_FU relieved_VVN it_PPH1 's_VHZ given_VVN me_PPIO1 that_DD1 's_VBZ those_DD2 are_VBR	Conversation over coffee	"Discussing, anecdote telling"	Revised	Texts not in Sample release	S0238 S0243	2	21/09/2014	01:02:27	"My garden room, Bradford"	2014 Q3	2014	"Close family, partners, very close friends"	"hand-thrown mugs, milk, weather, spiders, gardening (several times), power cuts, birds, decorating, some friends of ANON, a local festival, an accident in the home"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=3	349559	349560	North	female	Yorkshire	ing	'd be sitting here in this sunshine no this	1	
711	1	S32W	it 's about her keeping up the Spanish cos I 'm happy to like I say if it it 'd	be sitting	in and just just learning bits and bobs and just trying to have a a grounding of it mhm whereas	it_PPH1 's_VBZ about_II her_PPHO1 keeping_VVG up_RP the_AT Spanish_JJ cos_CS I_PPIS1 'm_VBM happy_JJ to_II like_CS I_PPIS1 say_VV0 if_CS it_PPH1 it_PPH1 'd_VM	be_VBI sitting_VVG	in_RP and_CC just_RR just_RR learning_VVG bits_NN2 and_CC bobs_NN2 and_CC just_RR trying_VVG to_TO have_VHI a_AT1 a_AT1 grounding_NN1 of_IO it_PPH1 mhm_UH whereas_CS	Acquaintances chatting in a cafÃ©.	"Discussing, explaining, inquiring, advising"	Original	Texts within Sample release	S0007 S0018	2	27/03/2012	01:00:29	"A leisure centre cafÃ©, Birmingham"	2012 Q1	2012	Acquaintances	"Studies, work, sports, relationships, driving"	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=0	441310	441311	Midlands	male	NA	ing	'd be sitting in and just just learning bits	3	
376	16	S2T6	stuff for your breakfast down in the bar right ? yeah and so you 'd get up and you 'd	be sitting	in the bar and there 'd be a kettle there and a bowl of cornflakes yeah or something and a	stuff_NN1 for_IF your_APPGE breakfast_NN1 down_RP in_II the_AT bar_NN1 right_RR ?_YQUE yeah_UH and_CC so_CS you_PPY 'd_VM get_VVI up_RP and_CC you_PPY 'd_VM	be_VBI sitting_VVG	in_II the_AT bar_NN1 and_CC there_EX 'd_VM be_VBI a_AT1 kettle_NN1 there_RL and_CC a_AT1 bowl_NN1 of_IO cornflakes_NN2 yeah_UH or_CC something_PN1 and_CC a_AT1		"Discussing, explaining, inquiring"	Revised	Texts not in Sample release	S0008 S0012 S0013	3	20/01/2015	02:00:00	Speakers' home	2015 Q1	2015	"Close family, partners, very close friends"	"Upsetting people, pensions, computers, family, housing developments, staying in bed and breakfasts"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=15	321896	321897	South	male	EasternE	ing	'd be sitting in the bar and there 'd	2	
